subitem_id,project_code,project_code_raw,project_code_normalized,project_name,category,batch_no,publish_year,entry_type,region_raw,province,province_map_name,city_code,county_code,applicant_region_or_unit,protection_unit_raw,protection_unit_normalized,source_url,collected_at,raw_record_id,manual_review_status
subitem_12240,I-27,I-27,I-27,格萨(斯)尔,民间文学,4,2014,extension,内蒙古自治区巴林右旗,内蒙古自治区,内蒙古自治区,150400,150423,内蒙古自治区巴林右旗,巴林右旗格斯尔文化研究发展中心,巴林右旗格斯尔文化研究发展中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12240,
subitem_12241,I-28,I-28,I-28,阿诗玛,民间文学,1,2006,new,云南省石林彝族自治县,云南省,云南省,530100,530126,云南省石林彝族自治县 <br /> <br /> 《阿诗玛》是流传于云南省石林彝族自治县彝族支系撒尼人的叙事长诗,石林彝族自治县阿诗玛文化传承与保护中心（石林彝族自治县阿诗玛文化研究所、石林彝族自治县非物质文化遗产保护中心）,石林彝族自治县阿诗玛文化传承与保护中心(石林彝族自治县阿诗玛文化研究所、石林彝族自治县非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12241,
subitem_12242,I-29,I-29,I-29,拉仁布与吉门索,民间文学,1,2006,new,青海省互助土族自治县,青海省,青海省,630200,630223,"青海省互助土族自治县 <br /> <br /> 《拉仁布与吉门索》是土族民间长诗,用土族口语创作并演唱,以口耳相传的方式在群众中相沿传袭,至今仍为活态的口头文学形式",互助土族自治县文化馆,互助土族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12242,
subitem_12181,I-3,I-3,I-3,遮帕麻和遮咪麻,民间文学,1,2006,new,云南省梁河县,云南省,云南省,533100,533122,"云南省梁河县 <br /> <br /> 阿昌族的长篇诗体创世神话《遮帕麻和遮咪麻》主要流传在云南省德宏傣族景颇族自治州梁河县阿昌族群众中,以唱诗和口头白话两种形式传承至今",梁河县文化馆,梁河县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12181,
subitem_12243,I-30,I-30,I-30,畲族小说歌,民间文学,1,2006,new,福建省霞浦县,福建省,福建省,350900,350921,福建省霞浦县 <br /> <br /> 畲族小说歌发源于福建省霞浦县侯南镇白露坑村,霞浦县福宁文化艺术交流中心,霞浦县福宁文化艺术交流中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12243,
subitem_12244,I-31,I-31,I-31,青林寺谜语,民间文学,1,2006,new,湖北省宜都市,湖北省,湖北省,420500,420581,湖北省宜都市 <br /> <br /> 青林寺村位于历史悠久、地理环境独特的湖北省宜昌市宜都高坝洲境内,宜都市文化馆（宜都市文艺创作室）,宜都市文化馆(宜都市文艺创作室),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12244,
subitem_12245,I-31,I-31,I-31,谜语(澄海灯谜),民间文学,2,2008,extension,广东省汕头市澄海区,广东省,广东省,440500,440515,"广东省汕头市澄海区 <br /> <br /> 澄海地处粤东韩江三角洲平原,地形以平原为主,自古文风极盛,源于古代隐语、斗智炫巧的灯谜活动在当地有着较长的历史,至明清时代发展为极具地方特色的风俗文化",汕头市澄海区文化馆,汕头市澄海区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12245,
subitem_12246,I-32,I-32,I-32,八达岭长城传说,民间文学,2,2008,new,北京市延庆县,北京市,北京市,110100,,"北京市延庆县 <br /> <br /> 位于北京市延庆县的八达岭长城历史悠久,自古以来就是军事重地及交通要道",北京市延庆区博物馆（北京市延庆区文物管理所）,北京市延庆区博物馆(北京市延庆区文物管理所),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12246,
subitem_12247,I-33,I-33,I-33,永定河传说,民间文学,2,2008,new,北京市石景山区,北京市,北京市,110100,110107,北京市石景山区 <br /> <br /> 永定河是北京的母亲河,北京市石景山区非物质文化遗产保护中心,北京市石景山区非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12247,
subitem_12248,I-34,I-34,I-34,杨家将传说(穆桂英传说),民间文学,2,2008,new,北京市房山区,北京市,北京市,110100,110111,北京市房山区 <br /> <br /> 杨家将传说展现了一个英雄家族的群体形象,北京市房山区燕山文化馆,北京市房山区燕山文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12248,
subitem_12249,I-34,I-34,I-34,杨家将传说(杨家将说唱),民间文学,2,2008,new,山西省,山西省,山西省,,,山西省 <br /> <br /> 杨家将传说展现了一个英雄家族的群体形象,广灵县文化馆,广灵县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12249,
subitem_12250,I-34,I-34,I-34,杨家将传说(杨七郎墓传说),民间文学,4,2014,extension,天津市宁河县,天津市,天津市,120100,,天津市宁河县,天津市宁河区文化馆,天津市宁河区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12250,
subitem_12251,I-35,I-35,I-35,尧的传说,民间文学,2,2008,new,山西省绛县,山西省,山西省,140800,140826,"山西省绛县 <br /> <br /> 根据山西省绛县尧寓村村民世代传说和有关文献记载,尧王出生在尧寓村",绛县文化馆,绛县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12251,
subitem_12252,I-35,I-35,I-35,尧的传说,民间文学,3,2011,extension,山东省菏泽市牡丹区,山东省,山东省,371700,371702,"山东省菏泽市牡丹区 <br /> <br /> 山东省菏泽古称“曹州”,牡丹区位于市区中心,是史前尧舜二帝主要活动地区之一",菏泽市牡丹区文化馆,菏泽市牡丹区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12252,
subitem_12253,I-36,I-36,I-36,牛郎织女传说,民间文学,2,2008,new,山西省和顺县,山西省,山西省,140700,140723,"山西省和顺县 <br /> <br /> 牛郎织女传说起源于先秦时期,是我国流传最广、影响最大的民间传说之一,同《孟姜女》、《梁山伯与祝英台》和《白蛇传》并称为“四大民间传说”",和顺县文化馆,和顺县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12253,
subitem_12254,I-36,I-36,I-36,牛郎织女传说,民间文学,2,2008,new,山东省沂源县,山东省,山东省,370300,370323,"山东省沂源县 <br /> <br /> 牛郎织女传说起源于先秦时期,是我国流传最广、影响最大的民间传说之一,同《孟姜女》、《梁山伯与祝英台》和《白蛇传》并称为“四大民间传说”",沂源县文化馆（沂源县非物质文化遗产保护中心、沂源县书画院）,沂源县文化馆(沂源县非物质文化遗产保护中心、沂源县书画院),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12254,
subitem_12255,I-36,I-36,I-36,牛郎织女传说,民间文学,3,2011,extension,陕西省西安市长安区,陕西省,陕西省,610100,610116,"陕西省西安市长安区 <br /> <br /> 先秦时,牛郎、织女二星以星辰形象构成隐喻式的联想出现在古代典籍中,尚未构成故事情节",西咸新区沣东新城斗门街道办事处,西咸新区沣东新城斗门街道办事处,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12255,
subitem_12256,I-37,I-37,I-37,西湖传说,民间文学,2,2008,new,浙江省杭州市,浙江省,浙江省,330100,,"浙江省杭州市 <br /> <br /> 杭州西湖传说源远流长,历代文学艺术家利用西湖民间故事材料进行改编再创作,形成了大量脍炙人口的作品",杭州图书馆,杭州图书馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12256,
subitem_12257,I-38,I-38,I-38,刘伯温传说,民间文学,2,2008,new,浙江省文成县,浙江省,浙江省,330300,330328,"浙江省文成县 <br /> <br /> 刘基(1311—1373),字伯温,溢号文成",文成县非物质文化遗产保护中心,文成县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12257,
subitem_12258,I-38,I-38,I-38,刘伯温传说,民间文学,2,2008,new,浙江省青田县,浙江省,浙江省,331100,331121,"浙江省青田县 <br /> <br /> 刘基(1311—1373),字伯温,溢号文成",青田县刘基研究会,青田县刘基研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12258,
subitem_12259,I-39,I-39,I-39,黄初平(黄大仙)传说,民间文学,2,2008,new,浙江省金华市,浙江省,浙江省,330700,,"浙江省金华市 <br /> <br /> 黄初平(黄大仙)传说流传于浙江省金华市一带,由有关黄初平修炼得道和惩恶除害、为民造福的一系列传奇性故事构成",金华黄大仙文化研究会,金华黄大仙文化研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12259,
subitem_12182,I-4,I-4,I-4,牡帕密帕,民间文学,1,2006,new,云南省思茅市,云南省,云南省,530800,530802,"云南省思茅市 <br /> <br /> 牡帕密帕是拉祜族“波阔嘎阔”演唱的一部长篇诗体创世神话,流传于云南省思茅市澜沧拉祜族自治县境内",澜沧拉祜族自治县文化馆,澜沧拉祜族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12182,
subitem_12260,I-40,I-40,I-40,观音传说,民间文学,2,2008,new,浙江省舟山市,浙江省,浙江省,330900,,"浙江省舟山市 <br /> <br /> 浙江省舟山群岛东隅的普陀洛迦山是中国四大佛教名山之一,为闻名海内外的观音道场所在地",舟山市普陀山风景名胜区管理委员会,舟山市普陀山风景名胜区管理委员会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12260,
subitem_12261,I-41,I-41,I-41,徐福东渡传说,民间文学,2,2008,new,浙江省象山县,浙江省,浙江省,330200,330225,"浙江省象山县 <br /> <br /> 浙江省宁波市象山县、慈溪市沿海一带自古就有大量关于徐福受秦始皇派遣“入海求仙”、寻找长生不老之药的传说:公元前210年,徐福率领数千童男童女及数百名工匠、兵员从慈溪的达蓬山(原名“香山”)(一说象山蓬莱山)出海求取长生不老之药",象山县文化馆,象山县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12261,
subitem_12262,I-41,I-41,I-41,徐福东渡传说,民间文学,2,2008,new,浙江省慈溪市,浙江省,浙江省,330200,330282,"浙江省慈溪市 <br /> <br /> 浙江省宁波市象山县、慈溪市沿海一带自古就有大量关于徐福受秦始皇派遣“入海求仙”、寻找长生不老之药的传说:公元前210年,徐福率领数千童男童女及数百名工匠、兵员从慈溪的达蓬山(原名“香山”)(一说象山蓬莱山)出海求取长生不老之药",慈溪市徐福研究会,慈溪市徐福研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12262,
subitem_12263,I-41,I-41,I-41,徐福传说,民间文学,3,2011,extension,江苏省赣榆县,江苏省,江苏省,320700,320721,"江苏省赣榆县 <br /> <br /> 徐福传说是关于历史事件和历史人物的民间传说,长期以来流传在沿海一带的民众当中",连云港市赣榆区金山镇文化站,连云港市赣榆区金山镇文化站,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12263,
subitem_12264,I-41,I-41,I-41,徐福传说,民间文学,3,2011,extension,山东省青岛市黄岛区,山东省,山东省,370200,370211,"山东省青岛市黄岛区 <br /> <br /> 徐福传说是关于历史事件和历史人物的民间传说,长期以来流传在沿海一带的民众当中",青岛市黄岛区文化馆,青岛市黄岛区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12264,
subitem_12265,I-41,I-41,I-41,徐福传说,民间文学,3,2011,extension,山东省胶南市,山东省,山东省,370200,,"山东省胶南市 <br /> <br /> 徐福传说是关于历史事件和历史人物的民间传说,长期以来流传在沿海一带的民众当中",青岛市黄岛区琅琊暨徐福研究会,青岛市黄岛区琅琊暨徐福研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12265,
subitem_12266,I-42,I-42,I-42,陶朱公传说,民间文学,2,2008,new,山东省定陶县,山东省,山东省,371700,371727,"山东省定陶县 <br /> <br /> 陶朱公传说源于山东省定陶县,主要是关于陶朱公居陶十九年间理财、散财的民间传说,距今已有两千五百多年的历史",菏泽市定陶区文化馆,菏泽市定陶区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12266,
subitem_12267,I-43,I-43,I-43,麒麟传说,民间文学,2,2008,new,山东省嘉祥县,山东省,山东省,370800,370829,"山东省嘉祥县 <br /> <br /> 麒麟是中华民族传说中的神性动物,是国泰民安、吉祥和谐的象征",嘉祥县公共文化服务中心（嘉祥县图书馆、嘉祥县文化馆）,嘉祥县公共文化服务中心(嘉祥县图书馆、嘉祥县文化馆),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12267,
subitem_12268,I-43,I-43,I-43,麒麟传说,民间文学,2,2008,new,山东省巨野县,山东省,山东省,371700,371724,"山东省巨野县 <br /> <br /> 麒麟是中华民族传说中的神性动物,是国泰民安、吉祥和谐的象征",巨野县文化馆,巨野县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12268,
subitem_12269,I-44,I-44,I-44,鲁班传说,民间文学,2,2008,new,山东省滕州市,山东省,山东省,370400,370481,"山东省滕州市 <br /> <br /> 鲁班是春秋人物公输般的异名,其事迹在《墨子》中即有记载",山东省滕州市文化馆,山东省滕州市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12269,
subitem_12270,I-44,I-44,I-44,鲁班传说,民间文学,2,2008,new,山东省曲阜市,山东省,山东省,370800,370881,"山东省曲阜市 <br /> <br /> 鲁班是春秋人物公输般的异名,其事迹在《墨子》中即有记载",曲阜市公共文化服务中心（曲阜市文化馆、曲阜市图书馆、曲阜市非物质文化遗产保护中心）,曲阜市公共文化服务中心(曲阜市文化馆、曲阜市图书馆、曲阜市非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12270,
subitem_12271,I-45,I-45,I-45,八仙传说,民间文学,2,2008,new,山东省蓬莱市,山东省,山东省,370600,370684,"山东省蓬莱市 <br /> <br /> 山东省蓬莱市是一座依山傍海的历史文化古城,这里的自然条件与人文环境孕育了丰富多彩的八仙传说",蓬莱市文化馆,蓬莱市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12271,
subitem_12272,I-46,I-46,I-46,秃尾巴老李的传说,民间文学,2,2008,new,山东省即墨市,山东省,山东省,370200,370282,山东省即墨市 <br /> <br /> 秃尾巴老李的传说在山东大地、东北三省和北方多数沿海地区以及邻近水域广为流传,青岛圣龙山旅游开发有限公司,青岛圣龙山旅游开发有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12272,
subitem_12273,I-46,I-46,I-46,秃尾巴老李的传说,民间文学,2,2008,new,山东省诸城市,山东省,山东省,370700,370782,山东省诸城市 <br /> <br /> 秃尾巴老李的传说在山东大地、东北三省和北方多数沿海地区以及邻近水域广为流传,诸城市文化馆,诸城市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12273,
subitem_12274,I-46,I-46,I-46,秃尾巴老李的传说,民间文学,2,2008,new,山东省文登市,山东省,山东省,371000,371081,山东省文登市 <br /> <br /> 秃尾巴老李的传说在山东大地、东北三省和北方多数沿海地区以及邻近水域广为流传,威海市文登区文化馆（威海市文登区非物质文化遗产保护中心、威海市文登区美术馆）,威海市文登区文化馆(威海市文登区非物质文化遗产保护中心、威海市文登区美术馆),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12274,
subitem_12275,I-46,I-46,I-46,秃尾巴老李的传说,民间文学,2,2008,new,山东省莒县,山东省,山东省,371100,371122,山东省莒县 <br /> <br /> 秃尾巴老李的传说在山东大地、东北三省和北方多数沿海地区以及邻近水域广为流传,莒县文化馆,莒县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12275,
subitem_12276,I-47,I-47,I-47,屈原传说,民间文学,2,2008,new,湖北省秭归县,湖北省,湖北省,420500,420527,湖北省秭归县 <br /> <br /> 屈原是我国伟大的爱国诗人,秭归县文化馆（县非物质文化遗产保护中心）,秭归县文化馆(县非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12276,
subitem_12277,I-48,I-48,I-48,王昭君传说,民间文学,2,2008,new,湖北省兴山县,湖北省,湖北省,420500,420526,"湖北省兴山县 <br /> <br /> 王昭君传说主要流传于湖北省兴山县及内蒙古自治区呼和浩特市,传说所依据的史实散见于《汉书·元帝纪》、《后汉书·南匈奴列传》、《西域传》等诸多史籍",兴山县文化馆,兴山县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12277,
subitem_12278,I-49,I-49,I-49,炎帝神农传说,民间文学,2,2008,new,湖北省随州市,湖北省,湖北省,421300,,"湖北省随州市 <br /> <br /> 炎帝神农是华夏始祖,也是中华农业和医学的杰出代表",随县文化馆（随县非物质文化遗产保护中心）,随县文化馆(随县非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12278,
subitem_12279,I-49,I-49,I-49,炎帝神农传说,民间文学,2,2008,new,湖北省神农架林区,湖北省,湖北省,429021,,"湖北省神农架林区 <br /> <br /> 炎帝神农是华夏始祖,也是中华农业和医学的杰出代表",神农架林区群众艺术馆,神农架林区群众艺术馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12279,
subitem_12183,I-5,I-5,I-5,刻道,民间文学,1,2006,new,贵州省施秉县,贵州省,贵州省,522600,522623,"贵州省施秉县 <br /> <br /> 苗族“刻道”即“刻木”,汉语译为《苗族开亲歌》,主要流传于贵州省施秉县杨柳塘镇飞云大峡谷的一个山坡洼地里",施秉县非物质文化遗产保护中心,施秉县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12183,
subitem_12280,I-50,I-50,I-50,木兰传说,民间文学,2,2008,new,河南省虞城县,河南省,河南省,411400,411425,"河南省虞城县 <br /> <br /> 花木兰是中国古代影响深远的传奇女杰,木兰传说包括《木兰出世》、《少年木兰》、《替父从军》、《塞外立功》、《辞谢封赏》、《回乡团聚》等故事",虞城县文化馆,虞城县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12280,
subitem_12281,I-50,I-50,I-50,木兰传说,民间文学,2,2008,new,湖北省武汉市黄陂区,湖北省,湖北省,420100,420116,"湖北省武汉市黄陂区 <br /> <br /> 花木兰是中国古代影响深远的传奇女杰,木兰传说包括《木兰出世》、《少年木兰》、《替父从军》、《塞外立功》、《辞谢封赏》、《回乡团聚》等故事",武汉市黄陂区文化馆（武汉市黄陂区非物质文化遗产保护中心）,武汉市黄陂区文化馆(武汉市黄陂区非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12281,
subitem_12282,I-50,I-50,I-50,木兰传说,民间文学,3,2011,extension,陕西省延安市宝塔区,陕西省,陕西省,610600,610602,"陕西省延安市宝塔区 <br /> <br /> 木兰传说是一个在民间广为流传的人物传说,北朝无名氏编写的民歌《木兰诗》(或称《木兰辞》)讲述了木兰代父从军戍边的故事:“旦辞爷娘去,暮宿黄河边",延安市宝塔区文化馆,延安市宝塔区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12282,
subitem_12283,I-51,I-51,I-51,巴拉根仓的故事,民间文学,2,2008,new,内蒙古自治区通辽市,内蒙古自治区,内蒙古自治区,150500,,"内蒙古自治区通辽市 <br /> <br /> 巴拉根仓的故事在内蒙古民间流传甚广,尤以科尔沁草原为盛",通辽市群众艺术馆,通辽市群众艺术馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12283,
subitem_12284,I-52,I-52,I-52,北票民间故事,民间文学,2,2008,new,辽宁省北票市,辽宁省,辽宁省,211300,211381,"辽宁省北票市 <br /> <br /> 辽宁省北票市位于辽宁省西部,是一座历史文化悠久的城市,人文遗存比较深厚,民间文学的蕴藏丰富",北票市文旅体育事务服务中心（北票市博物馆、北票市文物考古研究所、北票市尹湛纳希纪念馆）,北票市文旅体育事务服务中心(北票市博物馆、北票市文物考古研究所、北票市尹湛纳希纪念馆),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12284,
subitem_12285,I-53,I-53,I-53,满族民间故事,民间文学,2,2008,new,辽宁省文学艺术界联合会民间文艺家协会,辽宁省,辽宁省,210100,210102,"辽宁省文学艺术界联合会民间文艺家协会 <br /> <br /> 满族民间故事主要分布于辽东满族文化圈内,辽东满族文化圈是指被辽沈满族民众称为“东山里”的长白山余脉广大区域",辽宁省文化遗产保护中心（辽宁省非物质文化遗产保护中心）,辽宁省文化遗产保护中心(辽宁省非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12285,
subitem_12286,I-54,I-54,I-54,徐文长故事,民间文学,2,2008,new,浙江省绍兴市,浙江省,浙江省,330600,,"浙江省绍兴市 <br /> <br /> 徐文长故事是汉民族重要的机智人物故事之一,产生于明代中晚期,至今绵延不绝",绍兴市文化馆、绍兴市非物质文化遗产保护中心,绍兴市文化馆、绍兴市非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12286,
subitem_12287,I-55,I-55,I-55,崂山民间故事,民间文学,2,2008,new,山东省青岛市崂山区,山东省,山东省,370200,370212,"山东省青岛市崂山区 <br /> <br /> 崂山传说是山东崂山人民千百年来集体创作的口头文学,讲述者包括农民、渔民、道士、僧人、读书人和手工业者等",青岛市崂山区文化旅游产业协会,青岛市崂山区文化旅游产业协会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12287,
subitem_12288,I-56,I-56,I-56,都镇湾故事,民间文学,2,2008,new,湖北省长阳土家族自治县,湖北省,湖北省,420500,420528,"湖北省长阳土家族自治县 <br /> <br /> 都镇湾故事包括天体、大地、山川、河流起源,人畜起源,动植物传说,神仙传说,帝王传说,地名传说,风物传说,习俗传说,以及机智人物故事、动植物故事、幻想故事、精怪故事、生活故事、革命故事、笑话寓言等多种类型和题材的口头叙事作品,主要分布在湖北省长阳土家族自治县都镇湾的杜家冲、十五溪、庄溪和龙潭坪等地区",长阳土家族自治县民族民间传统文化保护中心,长阳土家族自治县民族民间传统文化保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12288,
subitem_12289,I-57,I-57,I-57,盘古神话,民间文学,2,2008,new,河南省桐柏县,河南省,河南省,411300,411330,"河南省桐柏县 <br /> <br /> 河南省桐柏县、泌阳县盘古神话群主要包括创世神话、人类起源神话及惩恶扬善、恩泽子孙的神话等,内容涉及开天辟地、世界毁灭、滚磨成亲、繁衍人类、体化万物等,反映出原始先民对大自然的崇拜,体现了先民的原始宇宙观",桐柏县人民文化馆,桐柏县人民文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12289,
subitem_12290,I-57,I-57,I-57,盘古神话,民间文学,2,2008,new,河南省泌阳县,河南省,河南省,411700,411726,"河南省泌阳县 <br /> <br /> 河南省桐柏县、泌阳县盘古神话群主要包括创世神话、人类起源神话及惩恶扬善、恩泽子孙的神话等,内容涉及开天辟地、世界毁灭、滚磨成亲、繁衍人类、体化万物等,反映出原始先民对大自然的崇拜,体现了先民的原始宇宙观",泌阳县文化馆,泌阳县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12290,
subitem_12291,I-58,I-58,I-58,邵原神话群,民间文学,2,2008,new,河南省济源市,河南省,河南省,419001,,河南省济源市 <br /> <br /> 河南邵原及周边地区有许多创世神话广为流传,济源市邵原镇女娲文化研究基地,济源市邵原镇女娲文化研究基地,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12291,
subitem_12292,I-59,I-59,I-59,嘎达梅林,民间文学,2,2008,new,内蒙古自治区科尔沁左翼中旗,内蒙古自治区,内蒙古自治区,150500,150521,"内蒙古自治区科尔沁左翼中旗 <br /> <br /> 蒙古族长篇叙事歌“嘎达梅林”产生于内蒙古科尔沁左翼中旗,流传于周边许多地方",科尔沁左翼中旗文化遗产保护中心,科尔沁左翼中旗文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12292,
subitem_12184,I-6,I-6,I-6,白蛇传传说,民间文学,1,2006,new,江苏省镇江市,江苏省,江苏省,321100,,"江苏省镇江市 <br /> <br /> 白蛇传传说是我国民间文学中的一颗璀璨明珠,所塑造的白娘子、许仙、法海和小青等人物形象,表达了广大人民对人性解放的渴望,是中华民族宝贵的精神文化遗产",镇江市非物质文化遗产保护中心,镇江市非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12184,
